Country Name,Series Name,Series Code,2004,2005,2006,2007,2008,2009
Switzerland,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,10.96120253,10.86294166,10.38772221,10.2098566,10.28895091,11.00053886
Switzerland,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,..,..,..,..,..,..
Switzerland,International migrant stock (% of population),SM.POP.TOTL.ZS,..,22.31626108,..,..,..,..
Switzerland,Internet users (per 100 people),IT.NET.USER.P2,67.8,70.1,75.7,77.2,79.2,81.3
Switzerland,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244
Switzerland,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Switzerland,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,33,38.40000153,38.5,40.20000076,33.70000076,29.70000076
Switzerland,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.46319375,19.6017989,19.96618292,20.12698377,20.41487842,19.08262859
Switzerland,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0,0,0,0,0,0
Switzerland,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.890330019,0.855037033,0.775655637,0.738290952,0.743077486,0.751711024
Switzerland,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.43372768,92.24719407,99.3850712,108.5154861,116.25028,120.4037109
Switzerland,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0,0,4.94E-05,0,0.000169066,9.65E-05
Switzerland,Population density (people per sq. km of land area),EN.POP.DNST,186.9844383,188.1956324,189.385176,191.0901154,193.5336319,195.9669754
Switzerland,"Population, total",SP.POP.TOTL,7389625,7437115,7483934,7551117,7647675,7743831
Switzerland,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Switzerland,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.14344774,15.19407727,15.24704788,15.25954372,15.21480711,15.17299383
Switzerland,Population growth (annual %),SP.POP.GROW,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631
Switzerland,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,15.68465763,15.81781625,15.97624807,16.16956615,16.39176245,16.63818564
Switzerland,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,16.54342458,16.28160108,16.0116209,15.74456085,15.49117235,15.25915447
Switzerland,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..
Switzerland,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..
Switzerland,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,..,..,..,..
Switzerland,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Switzerland,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.17977905,96.72988892,93.70516205,93.09654999,94.09805298,95.77005768
Switzerland,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25,25,25,28.5,28.5,29
Switzerland,Rural population (% of total population),SP.RUR.TOTL.ZS,26.564,26.526,26.488,26.45,26.412,26.375
Switzerland,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.0862427,102.0655594,101.735611,101.8087463,102.1964722,102.4698563
Switzerland,"School enrollment, primary (% net)",SE.PRM.NENR,94.5474472,93.50035858,93.05577087,92.9838562,93.58973694,93.7036972
Switzerland,"School enrollment, secondary (% net)",SE.SEC.NENR,83.75302124,84.48886108,84.9805069,84.58387756,84.2350769,83.33866882
Switzerland,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.16062164,95.19049072,95.75375366,95.60305023,95.54876709,95.25720978
Switzerland,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,8,8,8,8,8,8
Switzerland,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.183938458,9.384910765,9.480157842,9.309409031,9.96051969,9.820293893
Switzerland,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,23.97987411,23.97987411,23.98050527,24.85025779,24.85025779,24.85025779
Switzerland,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.042193981,0.044963347,0.05264197,0.058163458,0.05146043,0.042553132
Switzerland,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..
Switzerland,Trade (% of GDP),NE.TRD.GNFS.ZS,94.14260116,100.6150985,104.9386444,111.8949823,115.3651149,107.3220878
Switzerland,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.300000191,4.400000095,4,3.599999905,3.400000095,4.099999905
Switzerland,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.300000191,4.400000095,4,3.599999905,3.400000095,4.099999905
Switzerland,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.802903084,1.171971667,1.05877759,0.732636421,2.426637033,-0.48057991
Taiwan,GINI index (World Bank estimate),SI.POV.GINI,..,32.19,..,32.46,..,..
Taiwan,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..
Taiwan,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..
Taiwan,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..
Taiwan,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..
Taiwan,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..
Taiwan,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..
Taiwan,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,..
Taiwan,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..
Taiwan,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,..,..,..,..,..,..
Taiwan,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..
Taiwan,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..
Taiwan,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..
Taiwan,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,..,..,..,..
Taiwan,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..
Taiwan,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,..,..,..,..,..,..
Taiwan,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..
Taiwan,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..
Taiwan,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..
Taiwan,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Taiwan,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..
Taiwan,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..
Taiwan,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,..
Taiwan,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..
Taiwan,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..
Taiwan,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..
Taiwan,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..
Taiwan,"Population, total",SP.POP.TOTL,..,..,..,..,..,..
Taiwan,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Taiwan,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..
Taiwan,Population growth (annual %),SP.POP.GROW,..,..,..,..,..,..
Taiwan,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,..,..,..,..,..,..
Taiwan,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,..,..,..,..,..,..
Taiwan,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..
Taiwan,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..
Taiwan,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,..,..,..,..
Taiwan,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Taiwan,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..
Taiwan,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..
Taiwan,Rural population (% of total population),SP.RUR.TOTL.ZS,..,..,..,..,..,..
Taiwan,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..
Taiwan,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..
Taiwan,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..
Taiwan,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..
Taiwan,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,..,..,..,..,..
Taiwan,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..
Taiwan,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..
Taiwan,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..
Taiwan,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..
Taiwan,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..
Taiwan,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..
Taiwan,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..
Taiwan,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..
Thailand,GINI index (World Bank estimate),SI.POV.GINI,42.54,..,41.82,39.76,40.29,39.75
Thailand,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,9973.283069,10338.96053,10893.05974,11442.10359,11734.97278,11394.09091
Thailand,Age dependency ratio (% of working-age population),SP.POP.DPND,42.84525364,42.59020858,41.68947062,40.88192176,40.15220522,39.53240429
Thailand,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,10.30604012,10.26510621,10.76635523,10.67570638,11.56045295,11.46469229
Thailand,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.99,12.63,12.283,11.949,11.627,11.319
Thailand,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.858213428,3.889368866,3.992198458,3.994687144,3.984059667,4.198511915
Thailand,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.086352473,0.050681328,0.046668747,0.056059863,0.106832436,0.044815091
Thailand,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.983,7.012,7.048,7.097,7.164,7.25
Thailand,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,3.751098955
Thailand,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,42.29999924,42.59999847,42.09999847,41.70000076,42.5,39
Thailand,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,46.75915303,44.25490109,43.19948802,42.27806175,39.16572388,39.7864313
Thailand,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..
Thailand,Forest area (% of land area),AG.LND.FRST.ZS,31.87026561,31.51363307,31.57196265,31.63029224,31.68862182,31.7469514
Thailand,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.21323236,4.12267344,4.6787981,4.268310331,6.411845814,5.248804847
Thailand,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,3.51401792,3.54854055,3.493407,3.56417633,3.92354604,4.11248026
Thailand,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,1.084577026,0.94188772,0.935107285,0.704109265,0.594114602,0.556160673
Thailand,International migrant stock (% of population),SM.POP.TOTL.ZS,..,1.490890931,..,..,..,..
Thailand,Internet users (per 100 people),IT.NET.USER.P2,10.67730332,15.02600436,17.16071472,20.03,18.2,20.1
Thailand,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.97560976,72.32841463,72.68192683,73.01817073,73.32221951,73.58707317
Thailand,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,93.50647736,..,..,..,..
Thailand,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,10.39999962,8.100000381,6.300000191,7.699999809,8.5,8.399999619
Thailand,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,34.44920668,34.70084774,35.03796524,35.6319156,34.84053572,34.15056775
Thailand,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.019517288,0.03266308,0.063223504,0.105259065,0.113403358,0.077616955
Thailand,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.1571458,1.12530244,1.179164057,1.426301363,1.638429173,1.820041694
Thailand,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,41.42975138,46.46198345,60.90324472,80.17018406,93.43030345,99.50960309
Thailand,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,2.002379287,3.039714209,2.587446903,2.313918567,3.483361173,1.565380298
Thailand,Population density (people per sq. km of land area),EN.POP.DNST,128.020752,128.9200669,129.5278553,129.8783926,130.073509,130.2593455
Thailand,"Population, total",SP.POP.TOTL,65404522,65863973,66174486,66353572,66453255,66548197
Thailand,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Thailand,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,11.67057379,11.96285411,12.29683597,12.67166446,13.08105073,13.5109145
Thailand,Population growth (annual %),SP.POP.GROW,0.901956646,0.700020026,0.470338074,0.270261425,0.150117311,0.14276839
Thailand,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.499981423,7.709982816,7.941601541,8.163611749,8.388531156,8.630807834
Thailand,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,22.49419237,22.15897453,21.48152386,20.85496015,20.26046881,19.70125201
Thailand,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.75,..,0.69,0.34,0.15,0.17
Thailand,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,26.9,..,23.4,20.9,20.5,19.1
Thailand,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,8.01,..,5.51,3.74,2.97,2.59
Thailand,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Thailand,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..
Thailand,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8.8,10.6,8.7,11.7,11.7,13.3
Thailand,Rural population (% of total population),SP.RUR.TOTL.ZS,63.744,62.48,61.196,59.896,58.581,57.256
Thailand,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.88770294,98.11797333,96.6071701,96.98435974,97.41002655,96.67323303
Thailand,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,93.85292816,94.21941376,94.63295746,95.6099472
Thailand,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,67.14858246,71.3626709,74.27339935,77.02957153
Thailand,"School enrollment, secondary (% gross)",SE.SEC.ENRR,66.70867157,71.368927,71.57958221,77.26155853,78.04097748,80.6690979
Thailand,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,5,5,5,5,5,5
Thailand,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.91719451,17.24283808,16.74465652,16.12207284,16.44629251,15.16303442
Thailand,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,20.09015729,20.09015729,20.09015729,20.09015729,20.09015729,20.09015729
Thailand,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.956750808,5.58939514,5.766112979,5.367809672,7.460904236,4.277039486
Thailand,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,8.360887032,10.75357377,7.373250185,9.248606961,6.459043628,5.020041432
Thailand,Trade (% of GDP),NE.TRD.GNFS.ZS,136.5376958,148.2547812,143.8038715,138.4609529,150.3260626,126.1573153
Thailand,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.5,1.299999952,1.200000048,1.200000048,1.200000048,1.5
Thailand,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.5,1.299999952,1.200000048,1.200000048,1.200000048,1.5
Thailand,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.759149262,4.540369196,4.63747436,2.241540953,5.468489496,-0.845716092
Trinidad and Tobago,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..
Trinidad and Tobago,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..
Trinidad and Tobago,Age dependency ratio (% of working-age population),SP.POP.DPND,41.7690496,41.00439017,40.62743481,40.4239984,40.4038431,40.56166212
Trinidad and Tobago,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,0.951403189,0.489235808,0.570768322,0.38672522,0.378497113,0.621695627
Trinidad and Tobago,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.054,15.168,15.25,15.295,15.297,15.245
Trinidad and Tobago,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,23.87676506,22.75523562,35.63049125,36.8167629,35.45529782,36.56944789
Trinidad and Tobago,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0,0,0,0,0,0
Trinidad and Tobago,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.485,8.593,8.703,8.818,8.939,9.067
Trinidad and Tobago,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.000817749
Trinidad and Tobago,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,4.599999905,4.300000191,4.400000095,3.799999952,3.799999952,..
Trinidad and Tobago,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-129.4482324,-116.6192828,-125.6671937,-115.8467378,-120.1766245,-121.1849927
Trinidad and Tobago,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,..,..,..,..,..,..
Trinidad and Tobago,Forest area (% of land area),AG.LND.FRST.ZS,44.97465887,44.83430799,44.69395712,44.55360624,44.41325536,44.27290448
Trinidad and Tobago,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,60.20684789,70.19761545,76.45548002,66.07585299,69.97076576,78.99572249
Trinidad and Tobago,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,5.2241969,5.25570871,4.43455945,4.7836322,4.36451622,6.1173936
Trinidad and Tobago,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,..,..,..,..,..,..
Trinidad and Tobago,International migrant stock (% of population),SM.POP.TOTL.ZS,..,2.916341862,..,..,..,..
Trinidad and Tobago,Internet users (per 100 people),IT.NET.USER.P2,27.02427008,28.97671243,30.00374858,32.3,34.8,44.3
Trinidad and Tobago,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.90056098,69.00778049,69.12446341,69.24402439,69.36436585,69.4824878
Trinidad and Tobago,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.28851318,..,..,..,..,..
Trinidad and Tobago,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,..,..,..,..,..,..
Trinidad and Tobago,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,6.953866437,5.548355987,5.599089551,5.483292559,4.158744405,6.005132003
Trinidad and Tobago,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0,0,0,0,0,0
Trinidad and Tobago,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.588985077,0.611628692,0.629101948,0.576420378,0.499095769,0.722413239
Trinidad and Tobago,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,50.46494092,71.25271699,116.519036,115.2483894,137.1963517,139.6083078
Trinidad and Tobago,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,32.84048512,46.30241959,47.08794788,41.65065614,47.58442413,30.91284439
Trinidad and Tobago,Population density (people per sq. km of land area),EN.POP.DNST,251.5662768,252.8134503,254.0235867,255.2163743,256.4077973,257.6265107
Trinidad and Tobago,"Population, total",SP.POP.TOTL,1290535,1296933,1303141,1309260,1315372,1321624
Trinidad and Tobago,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..
Trinidad and Tobago,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..
Trinidad and Tobago,Population growth (annual %),SP.POP.GROW,0.503615819,0.494538525,0.477525778,0.4684588,0.465742325,0.474176807
Trinidad and Tobago,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,7.072028267,7.235917353,7.423985586,7.627132884,7.841583978,8.06303457
Trinidad and Tobago,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,22.39071393,21.84430499,21.46613452,21.15996823,20.93529435,20.79381125
Trinidad and Tobago,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..
Trinidad and Tobago,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..
Trinidad and Tobago,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,..,..,..,..,..,..
Trinidad and Tobago,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..
Trinidad and Tobago,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.04621124,91.93477631,..,95.72203827,93.36573029,95.6411438
Trinidad and Tobago,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.4,19.4,19.4,26.8,26.8,26.8
Trinidad and Tobago,Rural population (% of total population),SP.RUR.TOTL.ZS,89.928,90.098,90.265,90.429,90.592,90.751
Trinidad and Tobago,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.7306671,99.2713623,..,104.5935669,106.2760391,106.4531937
Trinidad and Tobago,"School enrollment, primary (% net)",SE.PRM.NENR,91.68450928,88.70078278,..,93.50270844,94.32810211,95.16174316
Trinidad and Tobago,"School enrollment, secondary (% net)",SE.SEC.NENR,72.65563202,..,..,..,..,..
Trinidad and Tobago,"School enrollment, secondary (% gross)",SE.SEC.ENRR,85.52194977,..,..,..,..,..
Trinidad and Tobago,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,9,9,9,9,9
Trinidad and Tobago,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.70123015,26.37869728,30.25760882,25.99519543,29.48843896,26.8274503
Trinidad and Tobago,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,31.23826263,31.23826263,31.23826263,31.23826263,31.23826263,31.23826263
Trinidad and Tobago,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,47.59225376,65.36250413,68.55556377,58.93634462,66.99295489,44.98891492
Trinidad and Tobago,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..
Trinidad and Tobago,Trade (% of GDP),NE.TRD.GNFS.ZS,96.71664153,104.8370116,118.6716803,102.3175834,107.0781062,90.94334644
Trinidad and Tobago,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.300000191,8,6.300000191,5.5,4.599999905,5.300000191
Trinidad and Tobago,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.300000191,8,6.300000191,5.5,4.599999905,5.28000021
Trinidad and Tobago,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.722490387,6.885944155,8.316729393,7.889358223,12.0484971,6.971370604
Turkey,GINI index (World Bank estimate),SI.POV.GINI,41.29,41.72,39.65,38.44,38.28,38.97
Turkey,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,13953.27051,14960.87682,15790.46649,16359.09497,16268.3583,15249.61329
Turkey,Age dependency ratio (% of working-age population),SP.POP.DPND,54.93914503,54.24908846,53.53842989,52.92145782,52.36056639,51.81892395
Turkey,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,10.91845023,10.79549394,9.374145738,8.527127696,8.45669045,9.112209385
Turkey,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.779,19.403,19.047,18.706,18.377,18.058
Turkey,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.365828062,3.498208379,3.807813745,4.094888791,4.055396583,3.898959122
Turkey,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.005334534,0.001151247,0.001912427,0.004114796,0.074175717,0.005417763
Turkey,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.983,5.923,5.875,5.837,5.805,5.776
Turkey,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,0.136563067
Turkey,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,34,29.5,27.29999924,23.5,23.70000076,22.89999962
Turkey,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,70.1325894,71.58226587,71.71453867,72.72646027,70.64268265,69.03594754
Turkey,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,23.4,8.4,..,..,4,..
Turkey,Forest area (% of land area),AG.LND.FRST.ZS,13.72893468,13.85341008,13.99399712,14.13458415,14.27517119,14.41575822
Turkey,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.273794363,3.607548846,4.171252774,4.818847428,5.849429575,4.003862811
Turkey,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,5.37016598,5.44880147,5.81085636,6.03715655,6.07447832,6.07952099
Turkey,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,1.878256579,1.826299756,1.890527907,1.934160581,1.889640401,2.033994957
Turkey,International migrant stock (% of population),SM.POP.TOTL.ZS,..,1.96562168,..,..,..,..
Turkey,Internet users (per 100 people),IT.NET.USER.P2,14.58,15.46,18.24,28.63,34.37,36.4
Turkey,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.01112195,72.42836585,72.81573171,73.18192683,73.53419512,73.87609756
Turkey,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,87.36548615,88.22905731,88.11938477,88.65589905,..,90.81671906
Turkey,Long-term unemployment (% of total unemployment),SL.UEM.LTRM.ZS,38.5,39.40000153,35.70000076,30.29999924,26.89999962,25.29999924
Turkey,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.84402204,19.75402671,19.34862856,18.64876873,17.84674749,16.61619961
Turkey,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.032978253,0.066583051,0.140266048,0.187155694,0.186162996,0.149512754
